% This data was collected by Sergio Giraldo, MTG, Pompeu Fabra University, 2016 (sergio.giraldo@upf.edu). If you make use of this data please refer to the following citattions:
% Giraldo, Sergio, and Ramirez, Rafael (2015). Computational modeling of ornamentation in jazz guitar music, In proc. of International Symposium in Performance Science, ISPS 2015, September, Kyoto, Japan.
% Giraldo, Sergio, and Ramirez, Rafael(2015) . Computational Generation and Synthesis of Jazz Guitar Ornaments using Machine Learning Modeling. In proc. of International Workshop in Machine Learning and Music MML 2015, August, Vancouver, Canada.

@relation marc

@ATTRIBUTE onset_b numeric
@ATTRIBUTE duration_b numeric
@ATTRIBUTE ch numeric
@ATTRIBUTE pitch numeric
@ATTRIBUTE vel numeric
@ATTRIBUTE onset_s numeric
@ATTRIBUTE dur_s numeric
@ATTRIBUTE measure numeric
@ATTRIBUTE pre_dur_b numeric
@ATTRIBUTE pre_dur_s numeric
@ATTRIBUTE nxt_dur_b numeric
@ATTRIBUTE nxt_dur_s numeric
@ATTRIBUTE onset_b_mod numeric
@ATTRIBUTE pitch_mod numeric
@ATTRIBUTE prev_int numeric
@ATTRIBUTE next_int numeric
@ATTRIBUTE keyFifits numeric
@ATTRIBUTE note2key numeric
@ATTRIBUTE chord { Am }
@ATTRIBUTE chord_id numeric
@ATTRIBUTE chord_type { m }
@ATTRIBUTE note2chord numeric
@ATTRIBUTE isChordN { n }
@ATTRIBUTE mtr { s ss w ww }
@ATTRIBUTE nar1 { P R D ID IP VP IR VR SA SB NA }
@ATTRIBUTE nar2 { P R D ID IP VP IR VR SA SB NA }
@ATTRIBUTE nar3 { P R D ID IP VP IR VR SA SB NA }
@ATTRIBUTE tempo numeric
@ATTRIBUTE phrase { f i m }
@ATTRIBUTE fileName { Suite_en_la.xml }

@data
281.000000,0.333333,1.000000,59.000000,80.000000,187.333333,0.222222,71.000000,0.333333,0.222222,0.333333,0.222222,1.000000,11.000000,-3.000000,-2.000000,0.000000,11.000000,Am,9.000000,m,2.000000,n,ww,P,IP,P,90.000000,m,Suite_en_la.xml
281.333333,0.333333,1.000000,57.000000,80.000000,187.555556,0.222222,71.000000,0.333333,0.222222,0.333333,0.222222,1.333333,9.000000,2.000000,-1.000000,0.000000,9.000000,Am,9.000000,m,0.000000,n,ww,IP,P,IP,90.000000,m,Suite_en_la.xml
281.666667,0.333333,1.000000,56.000000,80.000000,187.777778,0.222222,71.000000,0.333333,0.222222,0.333333,0.222222,1.666667,8.000000,1.000000,3.000000,0.000000,8.000000,Am,9.000000,m,1.000000,n,ww,P,IP,VP,90.000000,m,Suite_en_la.xml
282.000000,0.333333,1.000000,59.000000,80.000000,188.000000,0.222222,71.000000,0.333333,0.222222,0.333333,0.222222,2.000000,11.000000,-3.000000,3.000000,0.000000,11.000000,Am,9.000000,m,2.000000,n,ww,IP,VP,R,90.000000,m,Suite_en_la.xml
282.333333,0.333333,1.000000,62.000000,80.000000,188.222222,0.222222,71.000000,0.333333,0.222222,1.000000,0.666667,2.333333,2.000000,-3.000000,-1.000000,0.000000,2.000000,Am,9.000000,m,7.000000,n,ww,VP,R,P,90.000000,m,Suite_en_la.xml
282.666667,1.000000,1.000000,61.000000,80.000000,188.444444,0.666667,71.000000,0.333333,0.222222,1.000000,0.666667,2.666667,1.000000,1.000000,-9.000000,0.000000,1.000000,Am,9.000000,m,8.000000,n,ww,R,P,SB,90.000000,m,Suite_en_la.xml
283.666667,1.000000,1.000000,52.000000,80.000000,189.111111,0.666667,71.000000,1.000000,0.666667,1.000000,0.666667,3.666667,4.000000,9.000000,5.000000,0.000000,4.000000,Am,9.000000,m,5.000000,n,ww,P,SB,R,90.000000,m,Suite_en_la.xml
284.666667,1.000000,1.000000,57.000000,80.000000,189.777778,0.666667,72.000000,1.000000,0.666667,1.000000,0.666667,0.666667,9.000000,-5.000000,4.000000,0.000000,9.000000,Am,9.000000,m,0.000000,n,ww,SB,R,P,90.000000,m,Suite_en_la.xml
285.666667,1.000000,1.000000,61.000000,80.000000,190.444444,0.666667,72.000000,1.000000,0.666667,1.000000,0.666667,1.666667,1.000000,-4.000000,-9.000000,0.000000,1.000000,Am,9.000000,m,8.000000,n,ww,R,P,SB,90.000000,m,Suite_en_la.xml
286.666667,1.000000,1.000000,52.000000,80.000000,191.111111,0.666667,72.000000,1.000000,0.666667,1.000000,0.666667,2.666667,4.000000,9.000000,5.000000,0.000000,4.000000,Am,9.000000,m,5.000000,n,ww,P,SB,R,90.000000,m,Suite_en_la.xml
287.666667,1.000000,1.000000,57.000000,80.000000,191.777778,0.666667,72.000000,1.000000,0.666667,1.000000,0.666667,3.666667,9.000000,-5.000000,4.000000,0.000000,9.000000,Am,9.000000,m,0.000000,n,ww,SB,R,D,90.000000,m,Suite_en_la.xml
288.666667,1.000000,1.000000,61.000000,80.000000,192.444444,0.666667,73.000000,1.000000,0.666667,1.000000,0.666667,0.666667,1.000000,-4.000000,-16.000000,0.000000,1.000000,Am,9.000000,m,8.000000,n,ww,R,D,NA,90.000000,m,Suite_en_la.xml
289.666667,1.000000,1.000000,45.000000,80.000000,193.111111,0.666667,73.000000,1.000000,0.666667,1.000000,0.666667,1.666667,9.000000,16.000000,-0.000000,0.000000,9.000000,Am,9.000000,m,0.000000,n,ww,D,NA,NA,90.000000,m,Suite_en_la.xml
290.666667,1.000000,1.000000,45.000000,80.000000,193.777778,0.666667,73.000000,1.000000,0.666667,1.000000,0.666667,2.666667,9.000000,-0.000000,-0.000000,0.000000,9.000000,Am,9.000000,m,0.000000,n,ww,NA,NA,NA,90.000000,m,Suite_en_la.xml
291.666667,1.000000,1.000000,45.000000,80.000000,194.444444,0.666667,73.000000,1.000000,0.666667,0.000000,0.000000,3.666667,9.000000,-0.000000,15.000000,0.000000,9.000000,Am,9.000000,m,0.000000,n,ww,NA,NA,NA,90.000000,f,Suite_en_la.xml
